Código Município Completo,Município,Nome_Município,latitude,longitude,altitude,Microrregião Geográfica,UF,Mesorregião Geográfica
3169901,69901,Ubá,-21.2136212661717,-42.888801563405003,307.24228199999999,64,31,12
3170008,70008,Ubaí,-16.377744258068098,-45.016587376980993,485.47171300000002,7,31,2
3170057,70057,Ubaporanga,-19.641362004921103,-42.109216327090898,508.67655999999999,40,31,8
3170107,70107,Uberaba,-19.700052945608199,-47.662454176709595,882.436105,22,31,5
3170206,70206,Uberlândia,-19.255170556932999,-48.427175645054497,731.52742000000001,18,31,5
3170305,70305,Umburatiba,-17.253607210291499,-40.572645020522806,222.11690400000001,16,31,4
3170404,70404,Unaí,-16.0867591878221,-46.559007080048303,928.83856500000002,1,31,1
3170438,70438,União de Minas,-19.529736644128501,-50.330802941354399,505.30728900000003,21,31,5
3170479,70479,Uruana de Minas,-16.060025197128802,-46.256228873446595,553.089966,1,31,1
3170503,70503,Urucânia,-20.350870415719701,-42.741228451710597,440.60833300000002,60,31,12
3170529,70529,Urucuia,-16.132091016993101,-45.737028184367503,484.57661999999999,3,31,2
3170578,70578,Vargem Alegre,-19.600720204109503,-42.299815482251702,279.35647899999998,40,31,8
3170602,70602,Vargem Bonita,-20.326776648408799,-46.372456979448501,762.57938300000001,42,31,9
3170651,70651,Vargem Grande do Rio Pardo,-15.402400615917399,-42.309290866284201,848.47380299999998,5,31,2
3170701,70701,Varginha,-21.557080039063401,-45.4318861442786,906.99839599999996,50,31,10
3170750,70750,Varjão de Minas,-18.3837044637811,-46.033501545730999,939.69321400000001,2,31,1
3170800,70800,Várzea da Palma,-17.5975701770905,-44.730346582732302,519.61883399999999,6,31,2
3170909,70909,Varzelândia,-15.6450918513125,-43.984181378893403,816.07829900000002,7,31,2
3171006,71006,Vazante,-17.935321408772399,-46.988682290820499,618.80518300000006,2,31,1
3171030,71030,Verdelândia,-15.594542347344401,-43.606022262399705,481.92298599999998,7,31,2
3171071,71071,Veredinha,-17.393969080340501,-42.7359302400247,796.84604200000001,11,31,3
3171105,71105,Veríssimo,-19.669357832614999,-48.303710580260997,680.16278599999998,22,31,5
3171154,71154,Vermelho Novo,-20.034766088254202,-42.268345817397297,581.02964199999997,60,31,12
3171204,71204,Vespasiano,-19.693030439771302,-43.919915186737796,679.02772400000003,30,31,7
3171303,71303,Viçosa,-20.749579086602299,-42.784607214934496,697.61183700000004,62,31,12
3171402,71402,Vieiras,-20.970052099802299,-42.291617695720397,561.49921800000004,63,31,12
3171501,71501,Mathias Lobato,-18.5795889082626,-41.923360460916797,205.89756600000001,37,31,8
3171600,71600,Virgem da Lapa,-16.802148857031298,-42.343281066566206,418.06909000000002,12,31,3
3171709,71709,Virgínia,-22.336972066806901,-45.095425162955799,938.40984900000001,56,31,10
3171808,71808,Virginópolis,-18.8251403925481,-42.714804470327095,730.443532,35,31,8
3171907,71907,Virgolândia,-18.397594102688398,-42.244198305198196,282.57592199999999,37,31,8
3172004,72004,Visconde do Rio Branco,-21.011989577131203,-42.839389391001596,339.34535299999999,64,31,12
3172103,72103,Volta Grande,-21.7142157811213,-42.5906515820162,279.36669699999999,66,31,12
3172202,72202,Wenceslau Braz,-22.5892507992167,-45.432519939033504,1258.2168369999999,56,31,10
3200102,102,Afonso Cláudio,-20.077040009896901,-41.125459717168901,360.799057,7,32,3
3200136,136,Águia Branca,-18.987361369525299,-40.736638167374899,153.656532,2,32,1
3200169,169,Água Doce do Norte,-18.5455464912766,-40.976455911881999,210.91500199999999,1,32,1
3200201,201,Alegre,-20.763265135122602,-41.536488318766295,258.90338700000001,11,32,4
3200300,300,Alfredo Chaves,-20.630347537231998,-40.760049646391096,64.792345999999995,10,32,3
3200359,359,Alto Rio Novo,-19.0574996056204,-41.018684343341796,537.99881900000003,3,32,1
3200409,409,Anchieta,-20.805613224188797,-40.647658942202696,5.7136079999999998,10,32,3
3200508,508,Apiacá,-21.156447885261798,-41.5633797608618,115.389122,12,32,4
3200607,607,Aracruz,-19.823277740446702,-40.276223376362395,68.063024999999996,6,32,2
3200706,706,Atílio Vivacqua,-20.915896620209903,-41.191241909454398,73.923705999999996,12,32,4
3200805,805,Baixo Guandu,-19.2728258861254,-40.909123604764503,581.41533900000002,3,32,1
3200904,904,Barra de São Francisco,-18.759089053331301,-40.890398623960003,201.950907,1,32,1
3201001,1001,Boa Esperança,-18.538715162204099,-40.302955643101299,135.75479300000001,2,32,1
3201100,1100,Bom Jesus do Norte,-21.129341788413001,-41.675810507765398,93.006871000000004,12,32,4
3201159,1159,Brejetuba,-20.157034186191101,-41.289676528511201,750.34262999999999,7,32,3
3201209,1209,Cachoeiro de Itapemirim,-20.681024973982101,-41.347879059432401,107.228139,12,32,4
3201308,1308,Cariacica,-20.294677796517199,-40.3905591046775,37.165388999999998,9,32,3
3201407,1407,Castelo,-20.602065086052001,-41.202212703976301,108.80458,12,32,4
3201506,1506,Colatina,-19.3094974727777,-40.684801832830701,89.572306999999995,3,32,1
3201605,1605,Conceição da Barra,-18.598462300899701,-39.727474419438906,0,5,32,2
3201704,1704,Conceição do Castelo,-20.365581113809903,-41.245348041194099,641.55450399999995,7,32,3
3201803,1803,Divino de São Lourenço,-20.620470651850301,-41.679976328320706,827.01024500000005,11,32,4
3201902,1902,Domingos Martins,-20.3803240542799,-41.030088888902299,1061.6548949999999,7,32,3
3202009,2009,Dores do Rio Preto,-20.692893905302999,-41.8495773624823,767.51945499999999,11,32,4
3202108,2108,Ecoporanga,-18.186251810714701,-40.714871130642301,165.63641100000001,1,32,1
3202207,2207,Fundão,-19.9334471176936,-40.403765444029801,41,6,32,2
3202256,2256,Governador Lindenberg,-19.252807444409697,-40.457766061407902,191.10520399999999,3,32,1
3202306,2306,Guaçuí,-20.775337805284899,-41.679496292747302,596.71683299999995,11,32,4
3202405,2405,Guarapari,-20.6659745796442,-40.495021019457901,17.638624,10,32,3
3202454,2454,Ibatiba,-20.234020346285803,-41.507207999498,744.94734700000004,11,32,4
3202504,2504,Ibiraçu,-19.8318799980722,-40.371666178863499,38.259360999999998,6,32,2
3202553,2553,Ibitirama,-20.538730966589398,-41.659412400859701,748.59477200000003,11,32,4
3202603,2603,Iconha,-20.728728859050001,-40.882727749566698,252.24555799999999,10,32,3
3202652,2652,Irupi,-20.3485970392932,-41.647527861467303,749.71901000000003,11,32,4
3202702,2702,Itaguaçu,-19.702028009013198,-40.784441295593801,176.91360399999999,8,32,3
3202801,2801,Itapemirim,-20.890861092351802,-40.995660042991595,76.843987999999996,13,32,4
3202900,2900,Itarana,-19.872348006048998,-40.879791082225999,207.09005999999999,8,32,3
3203007,3007,Iúna,-20.348599513777899,-41.532888693521294,683.11877800000002,11,32,4
3203056,3056,Jaguaré,-18.900435909521399,-40.086140992363894,79.086425000000006,5,32,2
3203106,3106,Jerônimo Monteiro,-20.7976978982677,-41.402934574470599,130.64417299999999,12,32,4
3203130,3130,João Neiva,-19.6558185469496,-40.462559646257702,75.592729000000006,6,32,2
3203163,3163,Laranja da Terra,-19.876496949117701,-40.961558421075303,252.71980500000001,7,32,3
3203205,3205,Linhares,-19.628321182548099,-40.314343630200902,93.377448000000001,6,32,2
3203304,3304,Mantenópolis,-18.861178966247099,-41.117737478805999,421.33132699999999,1,32,1
3203320,3320,Marataízes,-20.9998660455535,-40.810648643384198,1.817682,13,32,4
3203346,3346,Marechal Floriano,-20.491897201139,-40.770645494583,647.82697199999996,7,32,3
3203353,3353,Marilândia,-19.412812757751801,-40.550951003632299,146.273639,3,32,1
3203403,3403,Mimoso do Sul,-20.970919115772801,-41.507981170362697,581.32775600000002,12,32,4
3203502,3502,Montanha,-18.126856647178201,-40.3634208795715,191.006822,4,32,2
3203601,3601,Mucurici,-18.097236379572003,-40.5179268365101,216.34130400000001,4,32,2
3203700,3700,Muniz Freire,-20.528661227819502,-41.510689932699897,341.13860299999999,11,32,4
3203809,3809,Muqui,-20.8981039518474,-41.270184788449605,217.38832300000001,12,32,4
3203908,3908,Nova Venécia,-18.8327182107355,-40.716262951369899,170.18900199999999,2,32,1
3204005,4005,Pancas,-19.1608609736025,-40.770524824130902,132.012362,3,32,1
3204054,4054,Pedro Canário,-18.297191503895601,-39.954936951872604,61.109800999999997,5,32,2
3204104,4104,Pinheiros,-18.413323343618,-40.2177280801912,124.364231,4,32,2
3204203,4203,Piúma,-20.859753233787099,-40.759495749599004,29.913101000000001,10,32,3
3204252,4252,Ponto Belo,-18.254102145449302,-40.512753898079502,202.70987700000001,4,32,2
3204302,4302,Presidente Kennedy,-21.100148408468097,-41.051895630589499,56.760106,13,32,4
3204351,4351,Rio Bananal,-19.277086485923803,-40.322478428269896,99.835059000000001,6,32,2
3204401,4401,Rio Novo do Sul,-20.700111874054702,-40.927445067497501,390.24913199999997,10,32,3
3204500,4500,Santa Leopoldina,-20.0248236012056,-40.4481149110823,41.010849999999998,8,32,3
3204559,4559,Santa Maria de Jetibá,-20.154437151815898,-40.886976564686599,1005.883094,8,32,3
3204609,4609,Santa Teresa,-19.896692699270901,-40.762508167911001,236.00032200000001,8,32,3
3204658,4658,São Domingos do Norte,-19.148168510005902,-40.621877732717003,139.39233899999999,3,32,1
3204708,4708,São Gabriel da Palha,-18.904614248695502,-40.448923536626303,116.441328,2,32,1
3204807,4807,São José do Calçado,-20.945145697720001,-41.6881430843884,532.47544400000004,12,32,4
3204906,4906,São Mateus,-18.9099589596633,-39.778288629194101,5.0571409999999997,5,32,2
3204955,4955,São Roque do Canaã,-19.7605596914911,-40.7231561761267,126.413392,8,32,3
3205002,5002,Serra,-20.067592117885201,-40.421115600876803,56.689256,9,32,3
3205010,5010,Sooretama,-19.1919496278562,-40.096490807132199,60.928435999999998,6,32,2
3205036,5036,Vargem Alta,-20.7074928555698,-41.016914618894099,541.55508399999997,12,32,4
3205069,5069,Venda Nova do Imigrante,-20.331518177434301,-41.129053211088198,731.46910100000002,7,32,3
3205101,5101,Viana,-20.462702366281199,-40.488590785946997,21.923998999999998,9,32,3
3205150,5150,Vila Pavão,-18.620803452345999,-40.602411410821304,181.34774999999999,2,32,1
3205176,5176,Vila Valério,-18.993617438914303,-40.390589777413801,120.38656899999999,2,32,1
3205200,5200,Vila Velha,-20.326956723953998,-40.345208824935995,1.9152709999999999,9,32,3
3205309,5309,Vitória,-20.247731952191,-40.295332044516698,3.48068,9,32,3
3300100,100,Angra dos Reis,-23.143709207112,-44.160969275436301,70.498490000000004,13,33,5
3300159,159,Aperibé,-21.619421769786097,-42.1049166541126,65.930915999999996,2,33,1
3300209,209,Araruama,-22.877438387354402,-42.341096023163402,12.103626999999999,10,33,4
3300225,225,Areal,-22.2369120035668,-43.101069805168301,450.69480399999998,5,33,3
3300233,233,Armação dos Búzios,-22.2369120035668,-43.101069805168301,450.69480399999998,10,33,4
3300258,258,Arraial do Cabo,-22.967638277583998,-42.028335967636799,8.83995,10,33,4
3300308,308,Barra do Piraí,-22.469596292123999,-43.828452453825498,361.83376099999998,12,33,5
3300407,407,Barra Mansa,-22.506268803054102,-44.178177039160097,466.63357600000001,11,33,5
3300456,456,Belford Roxo,-22.764555967546098,-43.399624970815196,17.904347000000001,18,33,6
3300506,506,Bom Jardim,-22.179350827884299,-42.478213941756998,616.656836,7,33,3
3300605,605,Bom Jesus do Itabapoana,-21.1344974418774,-41.6776797949817,90.708256000000006,1,33,1
3300704,704,Cabo Frio,-22.880764667133001,-42.020074801902602,10.903366,10,33,4
3300803,803,Cachoeiras de Macacu,-22.467570872249699,-42.663164357262701,156.65051,16,33,6
3300902,902,Cambuci,-21.5772767096589,-41.908636004656202,43.168852000000001,2,33,1
3300936,936,Carapebus,-22.182594727367402,-41.664010595857803,15.087146000000001,4,33,2
3300951,951,Comendador Levy Gasparian,-22.011288763679598,-43.333149957112802,346.66816999999998,5,33,3
3301009,1009,Campos dos Goytacazes,-21.751898632064101,-41.330476491862598,12.825373000000001,3,33,2
3301108,1108,Cantagalo,-21.8507569691883,-42.262160619320298,143.94571199999999,6,33,3
3301157,1157,Cardoso Moreira,-21.496157356667602,-41.613296346210099,21.442654000000001,3,33,2
3301207,1207,Carmo,-21.9293117801394,-42.609717640681701,347.66694100000001,6,33,3
3301306,1306,Casimiro de Abreu,-22.595105010076303,-41.991969446762496,,9,33,4
3301405,1405,Conceição de Macabu,-22.087871526525401,-41.867758505714797,62.363736000000003,4,33,2
3301504,1504,Cordeiro,-22.0277765631233,-42.363030537907697,495.67429600000003,6,33,3
3301603,1603,Duas Barras,-22.058906089940102,-42.515097631467,564.70259599999997,7,33,3
3301702,1702,Duque de Caxias,-22.752547276476001,-43.326533578142801,3.8110439999999999,18,33,6
3301801,1801,Engenheiro Paulo de Frontin,-22.543684664727301,-43.679476828952602,531.17568900000003,14,33,6
3301850,1850,Guapimirim,-22.519595794123902,-42.9783297043207,37.997981000000003,18,33,6
3301876,1876,Iguaba Grande,-22.8390569836941,-42.222124542323904,7.0274609999999997,10,33,4
3301900,1900,Itaboraí,-22.834952448244699,-42.886344010279601,79.001884000000004,18,33,6
3302007,2007,Itaguaí,-22.7587723860543,-43.787363223599797,201.55842799999999,17,33,6
3302056,2056,Italva,-21.425103277982902,-41.690964760493003,35.068196999999998,1,33,1
3302106,2106,Itaocara,-21.8118733252414,-42.137468145516998,121.871197,2,33,1
3302205,2205,Itaperuna,-21.174790839370999,-42.101883705838802,187.41943800000001,1,33,1
3302254,2254,Itatiaia,-22.4970145997172,-44.562771994177005,411.03434099999998,11,33,5
3302270,2270,Japeri,-22.644818571111397,-43.653785800982803,32.937103,18,33,6
3302304,2304,Laje do Muriaé,-21.205720835248801,-42.131174419234696,214.586736,1,33,1
3302403,2403,Macaé,-22.256356668305298,-41.976604814618597,29.978446000000002,4,33,2
3302452,2452,Macuco,-21.9902295051434,-42.257073879726306,271.804464,6,33,3
3302502,2502,Magé,-22.718902391576002,-43.179782923609196,6.8813320000000004,18,33,6
3302601,2601,Mangaratiba,-23.030423798547002,-44.1643625911681,16.378481999999998,17,33,6
3302700,2700,Maricá,-22.910043366190799,-42.932527768266098,29.867213,18,33,6
3302809,2809,Mendes,-22.517422601897898,-43.7214868876952,456.99065000000002,14,33,6
3302858,2858,Mesquita,-22.768087922635001,-43.429223763106904,20.705622999999999,18,33,6
3302908,2908,Miguel Pereira,-22.539017213144202,-43.564774593080102,227.03612899999999,14,33,6
3303005,3005,Miracema,-21.411163299160297,-42.198411407190299,149.01394500000001,2,33,1
3303104,3104,Natividade,-21.043756988965498,-41.976440313344597,183.59883300000001,1,33,1
3303203,3203,Nilópolis,-22.807514223911497,-43.416609980863697,19.134004000000001,18,33,6
3303302,3302,Niterói,-22.896452385127301,-43.075823167273505,117.78364999999999,18,33,6
3303401,3401,Nova Friburgo,-22.2634559164186,-42.452357450431499,751.95732599999997,7,33,3
3303500,3500,Nova Iguaçu,-22.7598348262648,-43.450345329919102,33.695098999999999,18,33,6
3303609,3609,Paracambi,-22.609727162066299,-43.709384563029204,55.798644000000003,14,33,6
3303708,3708,Paraíba do Sul,-22.252937326007302,-43.191899924862895,574.557637,5,33,3
3303807,3807,Paraty,-23.2419809402701,-44.633815677957898,56.955153000000003,13,33,5
3303856,3856,Paty do Alferes,-22.315557520809698,-43.399836969062996,503.44814700000001,14,33,6
3303906,3906,Petrópolis,-22.4771009982951,-43.153780852449998,728.10820100000001,15,33,6
3303955,3955,Pinheiral,-22.5156739857918,-44.000354556953894,373.952943,11,33,5
3304003,4003,Piraí,-22.602128408949497,-44.036907157475405,417.34928500000001,11,33,5
3304102,4102,Porciúncula,-20.962607626976599,-42.0401563585052,195.212377,1,33,1
3304110,4110,Porto Real,-22.432948423820999,-44.296900734991098,387.46177499999999,11,33,5
3304128,4128,Quatis,-22.291889912716897,-44.255585163629696,591.66029300000002,11,33,5
3304144,4144,Queimados,-22.717430490091903,-43.555669547082701,33.150255999999999,18,33,6
3304151,4151,Quissamã,-22.106640165514602,-41.472509400099902,9.0302000000000007,4,33,2
3304201,4201,Resende,-22.465366521403201,-44.446448173693902,401.44504699999999,11,33,5
3304300,4300,Rio Bonito,-22.783253744858598,-42.531976101744597,52,16,33,6
3304409,4409,Rio Claro,-22.658260242472799,-44.094640898917604,550.05779600000005,11,33,5
3304508,4508,Rio das Flores,-22.195886765346,-43.520877908441605,490.41278699999998,12,33,5
3304524,4524,Rio das Ostras,-22.523941185804997,-41.936967127160806,8.9771040000000006,9,33,4
3304557,4557,Rio de Janeiro,-22.876652118186499,-43.227875124995201,11.804057,18,33,6
3304607,4607,Santa Maria Madalena,-22.028789019696102,-42.007019029111099,580.86220000000003,8,33,3
3304706,4706,Santo Antônio de Pádua,-21.581639999832198,-42.142076727407101,74.920051000000001,2,33,1
3304755,4755,São Francisco de Itabapoana,-21.307051848059402,-40.961049499743297,5.7779280000000002,3,33,2
3304805,4805,São Fidélis,-21.7148074237987,-41.924877538980695,60.862706000000003,3,33,2
3304904,4904,São Gonçalo,-22.822502166642799,-42.999747975256099,18.301994000000001,18,33,6
3305000,5000,São João da Barra,-21.732031350256701,-41.177140562848201,1.82508,3,33,2
3305109,5109,São João de Meriti,-22.7794239381777,-43.385839979884693,11.624116000000001,18,33,6
3305133,5133,São José de Ubá,-21.360221109757401,-41.9412319414458,157.440842,2,33,1
3305158,5158,São José do Vale do Rio Preto,-22.149739510490299,-42.923368301334094,610.99969599999997,15,33,6
3305208,5208,São Pedro da Aldeia,-22.787545903424402,-42.142991967539103,39.481234999999998,10,33,4
3305307,5307,São Sebastião do Alto,-21.954463410854899,-42.130219678486405,614.78664000000003,8,33,3
3305406,5406,Sapucaia,-22.025527649971799,-42.979016451689397,289.093344,5,33,3
3305505,5505,Saquarema,-22.893946465209599,-42.4729585851941,13.170847999999999,10,33,4
3305554,5554,Seropédica,-22.743011068024103,-43.701925221161801,41.367727000000002,17,33,6
3305604,5604,Silva Jardim,-22.478344712159899,-42.393927365001005,37.846407999999997,9,33,4
3305703,5703,Sumidouro,-22.050669410834701,-42.678625581111902,358.19686300000001,7,33,3
3305752,5752,Tanguá,-22.733937434316402,-42.721171948412902,29.266995999999999,18,33,6
3305802,5802,Teresópolis,-22.127875524480402,-42.762167262556595,892.89563999999996,15,33,6
3305901,5901,Trajano de Moraes,-22.198815323621002,-42.249558791659496,573.29368099999999,8,33,3
3306008,6008,Três Rios,-22.1401589383516,-43.098372851930499,331.74557099999998,5,33,3
3306107,6107,Valença,-22.344130784574602,-43.685603880626005,359.18811299999999,12,33,5
3306156,6156,Varre-Sai,-20.929297663870901,-41.863295388298795,808.02757499999996,1,33,1
3306206,6206,Vassouras,-22.2443654548591,-43.430917408660598,301.41961600000002,14,33,6
3306305,6305,Volta Redonda,-22.5099676007978,-44.0935218846871,377.25667299999998,11,33,5
3500105,105,Adamantina,-21.688311479999999,-51.073364749581799,451.11880200000002,35,35,8
3500204,204,Adolfo,-21.232729777347998,-49.649721425559605,425.39214900000002,4,35,1
3500303,303,Aguaí,-22.059684000000001,-46.979693109269704,662.48301900000001,29,35,7
3500402,402,Águas da Prata,-21.934829000000001,-46.7167667096261,832.91485399999999,30,35,7
3500501,501,Águas de Lindóia,-22.473822036170702,-46.631778835922198,893.16993100000002,33,35,7
3500550,550,Águas de Santa Bárbara,-22.869149409424999,-49.238607767131597,606.94214199999999,22,35,4
3500600,600,Águas de São Pedro,-22.597339553853899,-47.8839747409776,515.23534299999994,28,35,6
3500709,709,Agudos,-22.474036999999999,-48.990156287942398,601.38437399999998,20,35,4
3500758,758,Alambari,-23.553898892670599,-47.893588387233599,609.65934900000002,42,35,11
3500808,808,Alfredo Marcondes,-21.952741123600198,-51.4129380665063,414.19729999999998,36,35,8
3500907,907,Altair,-20.523304881604002,-49.060110754240903,555.86842899999999,4,35,1
3501004,1004,Altinópolis,-21.024582644572799,-47.373280292890094,904.24177599999996,15,35,2
3501103,1103,Alto Alegre,-21.5816894572053,-50.163596796087397,502.66416299999997,18,35,3
3501152,1152,Alumínio,-23.533373047846901,-47.259056918470399,782.16506700000002,46,35,12
3501202,1202,Álvares Florence,-20.3198762474474,-49.911184812489999,459.58541700000001,3,35,1
3501301,1301,Álvares Machado,-22.077778994999999,-51.468797273012498,477.32938100000001,36,35,8
3501400,1400,Álvaro de Carvalho,-22.0763746340434,-49.720609020315997,614.58189500000003,38,35,9
3501509,1509,Alvinlândia,-22.445010151578803,-49.763033029359896,666.51493900000003,38,35,9
3501608,1608,Americana,-22.740883499999999,-47.330362926381397,550.36578499999996,32,35,7
3501707,1707,Américo Brasiliense,-21.730036500000001,-48.106604561843895,730.216185,24,35,5
3501806,1806,Américo de Campos,-20.296401943598298,-49.7270268374496,449.16055899999998,3,35,1
3501905,1905,Amparo,-22.699388626340703,-46.7650856904637,673.42981699999996,33,35,7
3502002,2002,Analândia,-22.1287854993409,-47.660766415922595,659.55780100000004,25,35,5
3502101,2101,Andradina,-20.901463515,-51.378847794763701,392.017336,16,35,3
3502200,2200,Angatuba,-23.483986999999999,-48.406759616493005,628.28643,42,35,11
3502309,2309,Anhembi,-22.786320939625,-48.126926830643001,460.91695600000003,23,35,4
3502408,2408,Anhumas,-22.293237175831102,-51.386074423277996,469.752456,36,35,8
3502507,2507,Aparecida,-22.848154000000001,-45.229429338091805,582.26043400000003,51,35,13
3502606,2606,Aparecida d'Oeste,-20.4508453725492,-50.885615706166405,423.246105,1,35,1
3502705,2705,Apiaí,-24.513316,-48.848659904639803,925.85377400000004,44,35,11
3502754,2754,Araçariguama,-23.430040848169302,-47.071547636190196,710.676513,46,35,12
3502804,2804,Araçatuba,-21.205476000000001,-50.439226072752597,403.10182200000003,17,35,3
3502903,2903,Araçoiaba da Serra,-23.507319797218702,-47.587242938627099,625.45770300000004,46,35,12
3503000,3000,Aramina,-20.0899442071251,-47.786013041037698,625.03400499999998,11,35,2
3503109,3109,Arandu,-23.133407115644399,-49.050975871537496,633.061148,22,35,4
3503158,3158,Arapeí,-22.674798723272499,-44.448106556794301,518.54692899999998,52,35,13
3503208,3208,Araraquara,-21.790359500000001,-48.174439937543703,673.07259399999998,24,35,5
3503307,3307,Araras,-22.357086519658701,-47.385829527469397,635.49821499999996,27,35,6
3503356,3356,Arco-Íris,-21.773914025021199,-50.464910868264099,440.99372899999997,37,35,9
3503406,3406,Arealva,-22.024767499308798,-48.920414801370697,447.9803,20,35,4
3503505,3505,Areias,-22.582193885871899,-44.6994320050905,534.09202100000005,52,35,13
3503604,3604,Areiópolis,-22.673940449164601,-48.665594558484699,649.23468400000002,20,35,4
3503703,3703,Ariranha,-21.1861274429159,-48.788336564107901,590.62341900000001,5,35,1
3503802,3802,Artur Nogueira,-22.5713430104766,-47.164301150267697,650.22345800000005,31,35,7
3503901,3901,Arujá,-23.395826740999901,-46.320489600113802,788.82622300000003,59,35,15
3503950,3950,Aspásia,-20.158189985895,-50.726962671419102,403.52067,1,35,1
3504008,4008,Assis,-22.662835019999999,-50.417510040000003,562.42563199999995,39,35,10
3504107,4107,Atibaia,-23.116308,-46.555062500674296,807.98801400000002,48,35,12
3504206,4206,Auriflama,-20.6873348994576,-50.553959333214898,480.84726499999999,6,35,1
3504305,4305,Avaí,-22.1567721162872,-49.336815041183399,489.50239099999999,20,35,4
3504404,4404,Avanhandava,-21.4608705607152,-49.9426973011876,429.495339,18,35,3
3504503,4503,Avaré,-23.1031935,-48.9232631943567,769.66435799999999,22,35,4
3504602,4602,Bady Bassitt,-20.918563779599801,-49.4485737092932,529.20406600000001,4,35,1
3504701,4701,Balbinos,-21.901523782031202,-49.356473499413504,469.65975600000002,20,35,4
3504800,4800,Bálsamo,-20.738263778181601,-49.579327690024698,545.22033699999997,4,35,1
3504909,4909,Bananal,-22.682615999324099,-44.323330128990804,449.84810499999998,52,35,13
3505005,5005,Barão de Antonina,-23.627110519724599,-49.5660638969023,570.63822800000003,41,35,11
3505104,5104,Barbosa,-21.2590259219708,-49.953988516548904,395.81386300000003,18,35,3
3505203,5203,Bariri,-22.071978000000001,-48.741524771239803,435.44642599999997,21,35,4
3505302,5302,Barra Bonita,-22.491145500000002,-48.563229227569501,472.06330300000002,21,35,4
3505351,5351,Barra do Chapéu,-24.471425999288002,-49.027139136803903,773.93357000000003,44,35,11
3505401,5401,Barra do Turvo,-24.759386656017302,-48.502343452770795,153.957954,55,35,14
3505500,5500,Barretos,-20.4414032938903,-48.552983724255498,557.92583300000001,9,35,2
3505609,5609,Barrinha,-21.191743500000001,-48.1628135185261,512.96524199999999,14,35,2
3505708,5708,Barueri,-23.520965,-46.871053809076301,771.240544,57,35,15
3505807,5807,Bastos,-21.921037470000002,-50.734870861895395,453.599603,37,35,9
3505906,5906,Batatais,-20.8919295,-47.586106726868294,865.73670100000004,15,35,2
3506003,6003,Bauru,-22.325122499999999,-49.083000867090405,510.08846599999998,20,35,4
3506102,6102,Bebedouro,-20.949815520000001,-48.477362174701696,564.73536200000001,13,35,2
3506201,6201,Bento de Abreu,-21.269108021202403,-50.811852214805597,432.32479000000001,17,35,3
3506300,6300,Bernardino de Campos,-23.013553004003199,-49.474043484681701,698.07781199999999,40,35,10
3506359,6359,Bertioga,-23.854014500000002,-46.136538335134595,7.7199070000000001,63,35,15
3506409,6409,Bilac,-21.4025711351917,-50.481110480500099,439.42571500000003,18,35,3
3506508,6508,Birigui,-21.292392288249399,-50.339328516987003,414.40244100000001,18,35,3
3506607,6607,Biritiba Mirim,-23.571033387499998,-46.041212224814601,778.677502,62,35,15
3506706,6706,Boa Esperança do Sul,-21.992484163440402,-48.390596906985095,477.67313999999999,24,35,5
3506805,6805,Bocaina,-22.133922545685699,-48.520493624382595,571.99873500000001,21,35,4
3506904,6904,Bofete,-23.1025199999814,-48.260033058819801,568.31184900000005,23,35,4
3507001,7001,Boituva,-23.281944003499898,-47.671473497974098,643.45961399999999,43,35,11
3507100,7100,Bom Jesus dos Perdões,-23.1308374287389,-46.466492842629201,758.37112200000001,48,35,12
3507159,7159,Bom Sucesso de Itararé,-24.318262840715597,-49.1437619226039,965.02672900000005,41,35,11
3507209,7209,Borá,-22.270117106681401,-50.544880999220901,464.72750600000001,39,35,10
3507308,7308,Boracéia,-22.193205654365801,-48.779218283157597,484.73692299999999,21,35,4
3507407,7407,Borborema,-21.621537994247401,-49.072640247934004,414.40568200000001,24,35,5
3507456,7456,Borebi,-22.567833116865398,-48.971595840505202,602.88441399999999,20,35,4
3507506,7506,Botucatu,-22.888381500000001,-48.441289384350398,818.475551,23,35,4
3507605,7605,Bragança Paulista,-22.956895500000002,-46.542333373979801,865.33463500000005,48,35,12
3507704,7704,Braúna,-21.501021208455501,-50.318165610326403,464.43020999999999,18,35,3
3507753,7753,Brejo Alegre,-21.166128499364,-50.187258508287997,398.35431499999999,18,35,3
3507803,7803,Brodowski,-20.9901403801924,-47.656397956853802,863.03351599999996,14,35,2
3507902,7902,Brotas,-22.286516984999999,-48.126833324115701,643.28009999999995,26,35,6
3508009,8009,Buri,-23.710696129866598,-48.479171886593505,624.83815400000003,41,35,11
3508108,8108,Buritama,-21.067039566902199,-50.1492812527853,399.17229900000001,18,35,3
3508207,8207,Buritizal,-20.193148221638602,-47.708860039517504,861.39270899999997,11,35,2
3508306,8306,Cabrália Paulista,-22.455086958133499,-49.332446833143102,533.08313199999998,20,35,4
3508405,8405,Cabreúva,-23.290762730966701,-47.0564171235755,840.62145999999996,46,35,12
3508504,8504,Caçapava,-23.100663752709,-45.707730365087507,562.24275899999998,50,35,13
3508603,8603,Cachoeira Paulista,-22.664754376142401,-45.010630414928301,524.07165799999996,51,35,13
3508702,8702,Caconde,-21.541483874587602,-46.514370930095701,875.02200600000003,30,35,7
3508801,8801,Cafelândia,-21.585616791439001,-49.4415014678125,416.12357200000002,19,35,4
3508900,8900,Caiabu,-22.0123252565933,-51.235953135481104,406.34111300000001,36,35,8
